Date/GMT,Days since 1/1/1900,NITRATE[uMOL/KG],DEPTH[M],PRESSURE[DBAR],NA,SALINITY[PSS],TEMPERATURE[C],SIGMATHETA[KG/M3],OXYGEN[uMOL/KG],OXYGENSAT,LON,LAT
4/12/2014 21:34,41741.899,10.41,-64.812,-65.3,4,34.6845,16.5348,25.385,236.9,98.3,162.718,36.159
4/12/2014 21:34,41741.899,10.14,-59.721,-60.17,4,34.6841,16.5357,25.384,237.1,98.4,162.718,36.159
4/12/2014 21:34,41741.899,10.06,-54.302,-54.71,4,34.684,16.5338,25.384,237.1,98.4,162.718,36.159
4/12/2014 21:34,41741.899,10.28,-49.142,-49.51,4,34.6844,16.5342,25.384,237.3,98.4,162.718,36.159
4/12/2014 21:34,41741.899,9.93,-43.366,-43.69,4,34.6848,16.5353,25.384,237.3,98.4,162.718,36.159
4/12/2014 21:34,41741.899,8.91,-37.818,-38.1,4,34.6855,16.5337,25.385,237.3,98.5,162.718,36.159
4/12/2014 21:34,41741.899,10.13,-33.53,-33.78,4,34.6847,16.5338,25.384,237.6,98.5,162.718,36.159
4/12/2014 21:34,41741.899,10.89,-29.163,-29.38,4,34.6845,16.5331,25.384,237.6,98.6,162.718,36.159
4/12/2014 21:34,41741.899,5.95,-24.359,-24.54,4,34.685,16.5326,25.384,237.5,98.5,162.718,36.159
4/12/2014 21:34,41741.899,3.08,-18.91,-19.05,4,34.685,16.5334,25.384,237.7,98.6,162.718,36.159
4/12/2014 21:34,41741.899,3.54,-12.1,-12.19,4,34.6848,16.5325,25.384,237.9,98.7,162.718,36.159
4/12/2014 21:34,41741.899,2.95,-6.164,-6.21,4,34.6848,16.5338,25.383,237.9,98.7,162.718,36.159
4/18/2014 2:02,41747.085,44.08,-989.188,-998.86,4,34.261,3.7206,27.234,36,11.3,163.198,35.936
4/18/2014 2:02,41747.085,43.25,-941.721,-950.82,4,34.2283,3.9361,27.186,40.9,12.9,163.198,35.936
4/18/2014 2:02,41747.085,41.91,-892.375,-900.89,4,34.2086,4.1843,27.145,49.5,15.7,163.198,35.936
4/18/2014 2:02,41747.085,41.6,-843.275,-851.22,4,34.1662,4.3234,27.096,57.2,18.2,163.198,35.936
4/18/2014 2:02,41747.085,40.83,-793.698,-801.08,4,34.1205,4.507,27.04,66.4,21.2,163.198,35.936
4/18/2014 2:02,41747.085,38.86,-744.337,-751.17,4,34.0643,4.7547,26.968,83.8,26.9,163.198,35.936
4/18/2014 2:02,41747.085,37.1,-694.618,-700.91,4,34.0034,4.9208,26.901,103.4,33.3,163.198,35.936
4/18/2014 2:02,41747.085,33.91,-642.897,-648.64,4,33.9713,5.411,26.818,123.7,40.3,163.198,35.936
4/18/2014 2:02,41747.085,29.81,-596.321,-601.58,4,34.0029,6.3282,26.73,143.3,47.7,163.198,35.936
4/18/2014 2:02,41747.085,25.58,-546.844,-551.6,4,34.0775,7.8924,26.574,158.8,54.9,163.198,35.936
4/18/2014 2:02,41747.085,21.39,-496.592,-500.85,4,34.1926,9.765,26.371,169,60.9,163.198,35.936
4/18/2014 2:02,41747.085,18.15,-447.636,-451.42,4,34.2705,10.9247,26.231,181.9,67.2,163.198,35.936
4/18/2014 2:02,41747.085,15.01,-398.479,-401.8,4,34.3608,12.2723,26.051,188.6,71.7,163.198,35.936
4/18/2014 2:02,41747.085,15.17,-378.138,-381.27,4,34.3762,12.4841,26.022,185.4,70.8,163.198,35.936
4/18/2014 2:02,41747.085,13.67,-358.636,-361.59,4,34.3904,12.8947,25.952,198,76.3,163.198,35.936
4/18/2014 2:02,41747.085,9.74,-348.875,-351.74,4,34.4234,13.2533,25.906,212.5,82.5,163.198,35.936
4/18/2014 2:02,41747.085,8.77,-338.41,-341.18,4,34.4408,13.4425,25.881,226.5,88.3,163.198,35.936
4/18/2014 2:02,41747.085,7.64,-328.588,-331.27,4,34.4538,13.5666,25.865,236.3,92.3,163.198,35.936
4/18/2014 2:02,41747.085,7.8,-318.478,-321.07,4,34.4679,13.7064,25.847,242.4,95,163.198,35.936
4/18/2014 2:02,41747.085,10.33,-308.904,-311.41,4,34.4936,14.0259,25.8,225.6,89,163.198,35.936
4/18/2014 2:02,41747.085,11.64,-299.16,-301.58,4,34.5124,14.2856,25.76,202.7,80.4,163.198,35.936
4/18/2014 2:02,41747.085,11.08,-286.967,-289.28,4,34.532,14.595,25.709,194.1,77.4,163.198,35.936
4/18/2014 2:02,41747.085,9.95,-278.868,-281.11,4,34.5557,14.9069,25.66,197.6,79.3,163.198,35.936
4/18/2014 2:02,41747.085,9.76,-268.845,-271,4,34.56,14.9443,25.655,201.5,81,163.198,35.936
4/18/2014 2:02,41747.085,8.42,-259,-261.07,4,34.5762,15.1309,25.626,208.1,84,163.198,35.936
4/18/2014 2:02,41747.085,7.87,-248.689,-250.67,4,34.594,15.3116,25.6,213.8,86.5,163.198,35.936
4/18/2014 2:02,41747.085,7.39,-239.458,-241.36,4,34.6035,15.4296,25.58,216.4,87.8,163.198,35.936
4/18/2014 2:02,41747.085,6.77,-229.086,-230.9,4,34.6191,15.549,25.565,221.1,89.9,163.198,35.936
4/18/2014 2:02,41747.085,7.28,-219.924,-221.66,4,34.6127,15.5968,25.549,217.8,88.7,163.198,35.936
4/18/2014 2:02,41747.085,7.16,-209.253,-210.9,4,34.622,15.7192,25.529,215.6,88,163.198,35.936
4/18/2014 2:02,41747.085,7.14,-199.267,-200.83,4,34.6265,15.8307,25.507,214,87.6,163.198,35.936
4/18/2014 2:02,41747.085,5.77,-189.716,-191.2,4,34.6372,15.9328,25.492,218.2,89.5,163.198,35.936
4/18/2014 2:02,41747.085,5.05,-179.679,-181.08,4,34.6647,16.0637,25.483,225.8,92.8,163.198,35.936
4/18/2014 2:02,41747.085,4.84,-170.118,-171.44,4,34.6731,16.2106,25.455,227.9,93.9,163.198,35.936
4/18/2014 2:02,41747.085,4.39,-160.298,-161.54,4,34.678,16.3032,25.437,227.8,94.1,163.198,35.936
4/18/2014 2:02,41747.085,3.59,-149.009,-150.16,4,34.6972,16.4619,25.415,233,96.5,163.198,35.936
4/18/2014 2:02,41747.085,3.48,-140.191,-141.27,4,34.697,16.4814,25.41,233.9,96.9,163.198,35.936
4/18/2014 2:02,41747.085,3.42,-130.211,-131.21,4,34.6905,16.5096,25.398,234.2,97.1,163.198,35.936
4/18/2014 2:02,41747.085,3.04,-120.429,-121.35,4,34.6894,16.5196,25.394,234.8,97.4,163.198,35.936
4/18/2014 2:02,41747.085,3.18,-110.259,-111.1,4,34.6889,16.5182,25.394,235.3,97.6,163.198,35.936
4/18/2014 2:02,41747.085,3.22,-100.179,-100.94,4,34.6885,16.514,25.394,235.3,97.6,163.198,35.936
4/18/2014 2:02,41747.085,3.17,-95.555,-96.28,4,34.6885,16.5149,25.394,235.5,97.7,163.198,35.936
4/18/2014 2:02,41747.085,3.41,-90.623,-91.31,4,34.6874,16.5095,25.394,235.6,97.7,163.198,35.936
4/18/2014 2:02,41747.085,3.24,-85.97,-86.62,4,34.6868,16.5075,25.394,235.4,97.6,163.198,35.936
4/18/2014 2:02,41747.085,3.15,-80.264,-80.87,4,34.6869,16.5113,25.393,235.4,97.6,163.198,35.936
4/18/2014 2:02,41747.085,2.93,-75.61,-76.18,4,34.6913,16.524,25.393,236.5,98.1,163.198,35.936
4/18/2014 2:02,41747.085,3.16,-71.025,-71.56,4,34.6911,16.5246,25.393,237.5,98.5,163.198,35.936
4/18/2014 2:02,41747.085,3.01,-65.428,-65.92,4,34.6905,16.5226,25.392,237.7,98.6,163.198,35.936
4/18/2014 2:02,41747.085,3.01,-60.714,-61.17,4,34.6907,16.5242,25.392,237.9,98.7,163.198,35.936
4/18/2014 2:02,41747.085,3.23,-56.288,-56.71,4,34.6909,16.5219,25.392,238,98.7,163.198,35.936
4/18/2014 2:02,41747.085,2.98,-51.078,-51.46,4,34.6917,16.5279,25.391,238.7,99,163.198,35.936
4/18/2014 2:02,41747.085,3.12,-45.798,-46.14,4,34.6916,16.5227,25.392,238.8,99,163.198,35.936
4/18/2014 2:02,41747.085,3.14,-40.508,-40.81,4,34.6917,16.5231,25.392,238.7,99,163.198,35.936
4/18/2014 2:02,41747.085,2.91,-36.052,-36.32,4,34.6915,16.5219,25.392,238.7,99,163.198,35.936
4/18/2014 2:02,41747.085,2.8,-31.119,-31.35,4,34.6921,16.5237,25.392,239.2,99.2,163.198,35.936
4/18/2014 2:02,41747.085,3.19,-26.116,-26.31,4,34.6932,16.5255,25.392,239.5,99.4,163.198,35.936
4/18/2014 2:02,41747.085,2.99,-20.856,-21.01,4,34.6925,16.5288,25.391,239.7,99.4,163.198,35.936
4/18/2014 2:02,41747.085,3.38,-16.617,-16.74,4,34.692,16.5301,25.39,239.8,99.5,163.198,35.936
4/18/2014 2:02,41747.085,3.14,-11.187,-11.27,4,34.6931,16.533,25.39,240.1,99.6,163.198,35.936
4/18/2014 2:02,41747.085,2.65,-7.594,-7.65,4,34.6924,16.5336,25.389,240.1,99.6,163.198,35.936
4/23/2014 6:43,41752.28,44,-988.706,-998.35,4,34.2591,3.716,27.233,36.1,11.3,163.526,35.679
4/23/2014 6:43,41752.28,43.42,-941.653,-950.73,4,34.2202,3.957,27.178,40.2,12.7,163.526,35.679
4/23/2014 6:43,41752.28,42.09,-889.944,-898.41,4,34.1965,4.1893,27.135,51.7,16.4,163.526,35.679
4/23/2014 6:43,41752.28,41.24,-842.582,-850.5,4,34.1477,4.4087,27.072,60.8,19.4,163.526,35.679
4/23/2014 6:43,41752.28,40.32,-793.627,-800.99,4,34.1066,4.5703,27.022,71,22.7,163.526,35.679
4/23/2014 6:43,41752.28,38.1,-744.304,-751.12,4,34.0415,4.8041,26.944,89,28.6,163.526,35.679
4/23/2014 6:43,41752.28,35.34,-694.653,-700.93,4,33.9764,5.1308,26.855,115,37.2,163.526,35.679
4/23/2014 6:43,41752.28,30.91,-645.683,-651.44,4,33.9848,6.0621,26.75,139.3,46.1,163.526,35.679
4/23/2014 6:43,41752.28,28.1,-595.8,-601.04,4,33.9873,6.8619,26.648,158.8,53.5,163.526,35.679
4/23/2014 6:43,41752.28,23.05,-545.718,-550.45,4,34.0499,8.0627,26.527,172.9,59.9,163.526,35.679
4/23/2014 6:43,41752.28,17.46,-496.831,-501.08,4,34.1225,9.3633,26.382,195.5,69.8,163.526,35.679
4/23/2014 6:43,41752.28,14.24,-447.061,-450.83,4,34.1909,10.2663,26.284,224.3,81.7,163.526,35.679
4/23/2014 6:43,41752.28,15.74,-397.913,-401.22,4,34.2973,11.472,26.152,197.5,73.8,163.526,35.679
4/23/2014 6:43,41752.28,15.5,-378.493,-381.62,4,34.3343,11.9138,26.098,194.3,73.3,163.526,35.679
4/23/2014 6:43,41752.28,13.58,-358.704,-361.65,4,34.3564,12.2979,26.042,196.2,74.7,163.526,35.679
4/23/2014 6:43,41752.28,12.66,-348.13,-350.98,4,34.3525,12.3929,26.02,207.4,79.1,163.526,35.679
4/23/2014 6:43,41752.28,11.2,-338.645,-341.41,4,34.3695,12.5832,25.996,222.1,85,163.526,35.679
4/23/2014 6:43,41752.28,11.03,-328.348,-331.02,4,34.378,12.6948,25.981,224.1,86,163.526,35.679
4/23/2014 6:43,41752.28,11.32,-318.238,-320.82,4,34.3798,12.7302,25.975,222.9,85.6,163.526,35.679
4/23/2014 6:43,41752.28,11.24,-308.851,-311.35,4,34.3912,12.8837,25.953,215.7,83.1,163.526,35.679
4/23/2014 6:43,41752.28,10.6,-298.324,-300.73,4,34.4042,13.0302,25.934,219.5,84.8,163.526,35.679
4/23/2014 6:43,41752.28,11.1,-288.788,-291.11,4,34.4162,13.1516,25.919,220.9,85.6,163.526,35.679
4/23/2014 6:43,41752.28,10.68,-278.448,-280.68,4,34.4307,13.3262,25.895,216.3,84.1,163.526,35.679
4/23/2014 6:43,41752.28,10.24,-268.673,-270.82,4,34.4433,13.4757,25.874,219.7,85.7,163.526,35.679
4/23/2014 6:43,41752.28,10.17,-258.808,-260.87,4,34.4552,13.6316,25.851,219.5,85.9,163.526,35.679
4/23/2014 6:43,41752.28,10.09,-249.19,-251.17,4,34.4671,13.753,25.835,220.5,86.5,163.526,35.679
4/23/2014 6:43,41752.28,8.8,-238.868,-240.76,4,34.4862,13.9188,25.815,223.4,87.9,163.526,35.679
4/23/2014 6:43,41752.28,8.41,-229.468,-231.28,4,34.4997,14.0076,25.807,227.2,89.6,163.526,35.679
4/23/2014 6:43,41752.28,7.95,-219.274,-221,4,34.5122,14.1657,25.783,229.6,90.8,163.526,35.679
4/23/2014 6:43,41752.28,7.31,-210.051,-211.7,4,34.5311,14.3148,25.766,233,92.4,163.526,35.679
4/23/2014 6:43,41752.28,6.52,-199.916,-201.48,4,34.5434,14.402,25.756,237.4,94.4,163.526,35.679
4/23/2014 6:43,41752.28,6.3,-189.919,-191.4,4,34.5504,14.4664,25.748,239.5,95.3,163.526,35.679
4/23/2014 6:43,41752.28,5.96,-179.723,-181.12,4,34.5583,14.5201,25.742,242.2,96.5,163.526,35.679
4/23/2014 6:43,41752.28,6.26,-169.516,-170.83,4,34.5579,14.5371,25.738,240.7,95.9,163.526,35.679
4/23/2014 6:43,41752.28,5.99,-160.083,-161.32,4,34.5615,14.5767,25.732,239,95.3,163.526,35.679
4/23/2014 6:43,41752.28,6.76,-150.292,-151.45,4,34.559,14.5956,25.725,236.6,94.4,163.526,35.679
4/23/2014 6:43,41752.28,5.86,-139.539,-140.61,4,34.5738,14.6764,25.719,239.2,95.6,163.526,35.679
4/23/2014 6:43,41752.28,6.12,-130.055,-131.05,4,34.5744,14.6784,25.719,241.2,96.4,163.526,35.679
4/23/2014 6:43,41752.28,5.83,-119.806,-120.72,4,34.577,14.7062,25.714,241.6,96.7,163.526,35.679
4/23/2014 6:43,41752.28,5.62,-110.748,-111.59,4,34.5857,14.8194,25.696,242.2,97.1,163.526,35.679
4/23/2014 6:43,41752.28,5.52,-100.756,-101.52,4,34.5873,14.8286,25.695,242.8,97.4,163.526,35.679
4/23/2014 6:43,41752.28,5.56,-95.021,-95.74,4,34.5888,14.8423,25.693,243,97.5,163.526,35.679
4/23/2014 6:43,41752.28,5.61,-90.298,-90.98,4,34.5885,14.8426,25.693,243.1,97.5,163.526,35.679
4/23/2014 6:43,41752.28,5.66,-85.267,-85.91,4,34.5891,14.8445,25.693,243.2,97.6,163.526,35.679
4/23/2014 6:43,41752.28,5.57,-80.722,-81.33,4,34.5906,14.8698,25.688,243.2,97.6,163.526,35.679
4/23/2014 6:43,41752.28,5.13,-76.048,-76.62,4,34.594,14.9041,25.683,243.8,97.9,163.526,35.679
4/23/2014 6:43,41752.28,4.93,-70.679,-71.21,4,34.6017,14.9933,25.669,244.5,98.4,163.526,35.679
4/23/2014 6:43,41752.28,4.73,-65.737,-66.23,4,34.6306,15.2363,25.638,244.4,98.8,163.526,35.679
4/23/2014 6:43,41752.28,4.81,-60.795,-61.25,4,34.6331,15.2403,25.639,244.6,98.9,163.526,35.679
4/23/2014 6:43,41752.28,4.67,-55.892,-56.31,4,34.6344,15.265,25.634,244.3,98.9,163.526,35.679
4/23/2014 6:43,41752.28,4.96,-51.168,-51.55,4,34.6399,15.3204,25.626,244.1,98.9,163.526,35.679
4/23/2014 6:43,41752.28,4.68,-46.275,-46.62,4,34.6574,15.4344,25.614,243.5,98.9,163.526,35.679
4/23/2014 6:43,41752.28,4.34,-41.561,-41.87,4,34.6523,15.4723,25.602,244,99.2,163.526,35.679
4/23/2014 6:43,41752.28,4.23,-36.509,-36.78,4,34.6553,15.5403,25.589,244.7,99.6,163.526,35.679
4/23/2014 6:43,41752.28,4.56,-31.368,-31.6,4,34.6558,15.525,25.592,244.8,99.6,163.526,35.679
4/23/2014 6:43,41752.28,4.19,-26.037,-26.23,4,34.6571,15.5302,25.592,244.9,99.6,163.526,35.679
4/23/2014 6:43,41752.28,4.74,-21.402,-21.56,4,34.6557,15.5369,25.589,244.9,99.6,163.526,35.679
4/23/2014 6:43,41752.28,4.24,-15.674,-15.79,4,34.6535,15.5443,25.586,244.9,99.6,163.526,35.679
4/23/2014 6:43,41752.28,4.47,-11.178,-11.26,4,34.6553,15.541,25.587,244.9,99.7,163.526,35.679
4/23/2014 6:43,41752.28,4.33,-7.386,-7.44,4,34.655,15.5333,25.589,245.1,99.7,163.526,35.679
4/28/2014 13:05,41757.545,43.58,-989.45,-999.08,4,34.2376,3.8026,27.207,37.4,11.8,163.858,35.418
4/28/2014 13:05,41757.545,42.88,-942.524,-951.59,4,34.2183,4.0929,27.162,46.4,14.7,163.858,35.418
4/28/2014 13:05,41757.545,41.91,-892.583,-901.06,4,34.1639,4.3339,27.094,56.7,18,163.858,35.418
4/28/2014 13:05,41757.545,40.11,-843.441,-851.35,4,34.1045,4.6544,27.012,71.9,23,163.858,35.418
4/28/2014 13:05,41757.545,38.5,-793.842,-801.19,4,34.0835,4.9018,26.967,85.5,27.6,163.858,35.418
4/28/2014 13:05,41757.545,36.2,-744.786,-751.59,4,34.0022,5.049,26.886,106.6,34.5,163.858,35.418
4/28/2014 13:05,41757.545,33.37,-695.302,-701.57,4,33.9731,5.6035,26.797,129.7,42.5,163.858,35.418
4/28/2014 13:05,41757.545,30.23,-645.213,-650.95,4,33.9788,6.387,26.704,148.8,49.6,163.858,35.418
4/28/2014 13:05,41757.545,25.39,-596.22,-601.45,4,34.0009,7.468,26.575,171.3,58.6,163.858,35.418
4/28/2014 13:05,41757.545,20.72,-546.978,-551.71,4,34.0512,8.5141,26.46,206.4,72.3,163.858,35.418
4/28/2014 13:05,41757.545,16.95,-496.615,-500.85,4,34.1956,9.9766,26.338,215.2,77.9,163.858,35.418
4/28/2014 13:05,41757.545,16.63,-447.18,-450.94,4,34.2516,11.0735,26.19,214.2,79.4,163.858,35.418
4/28/2014 13:05,41757.545,12.37,-397.853,-401.15,4,34.3725,12.5984,25.997,212.2,81.2,163.858,35.418
4/28/2014 13:05,41757.545,12.22,-378.432,-381.55,4,34.3927,12.8618,25.961,208.2,80.2,163.858,35.418
4/28/2014 13:05,41757.545,10.46,-358.484,-361.42,4,34.45,13.4701,25.883,206.7,80.6,163.858,35.418
4/28/2014 13:05,41757.545,12.02,-348.147,-350.99,4,34.4429,13.6016,25.85,199.7,78.1,163.858,35.418
4/28/2014 13:05,41757.545,11.43,-338.346,-341.1,4,34.4523,13.8239,25.811,201.6,79.2,163.858,35.418
4/28/2014 13:05,41757.545,11.2,-328.177,-330.84,4,34.4615,13.9655,25.789,203.5,80.1,163.858,35.418
4/28/2014 13:05,41757.545,10.6,-318.582,-321.16,4,34.4761,14.194,25.752,203.8,80.7,163.858,35.418
4/28/2014 13:05,41757.545,10.81,-308.571,-311.06,4,34.5051,14.5054,25.708,201.9,80.4,163.858,35.418
4/28/2014 13:05,41757.545,8.27,-298.787,-301.19,4,34.5683,14.8745,25.677,213.4,85.6,163.858,35.418
4/28/2014 13:05,41757.545,7.23,-289.032,-291.35,4,34.5894,15.0115,25.663,223.4,89.9,163.858,35.418
4/28/2014 13:05,41757.545,7.39,-279.455,-281.69,4,34.5963,15.1162,25.645,226.3,91.3,163.858,35.418
4/28/2014 13:05,41757.545,6.47,-269.402,-271.55,4,34.615,15.233,25.634,227.6,92,163.858,35.418
4/28/2014 13:05,41757.545,7.01,-259.527,-261.59,4,34.6113,15.2855,25.619,229.6,92.9,163.858,35.418
4/28/2014 13:05,41757.545,7.66,-249.454,-251.43,4,34.607,15.3633,25.598,224,90.8,163.858,35.418
4/28/2014 13:05,41757.545,6.88,-239.667,-241.56,4,34.6177,15.4759,25.581,221.3,89.9,163.858,35.418
4/28/2014 13:05,41757.545,5.86,-229.939,-231.75,4,34.6473,15.7905,25.533,227.3,92.9,163.858,35.418
4/28/2014 13:05,41757.545,4.65,-219.983,-221.71,4,34.6757,16.0224,25.502,232.5,95.5,163.858,35.418
4/28/2014 13:05,41757.545,4.72,-209.332,-210.97,4,34.6802,16.0889,25.49,234.5,96.5,163.858,35.418
4/28/2014 13:05,41757.545,4.34,-199.355,-200.91,4,34.6827,16.1694,25.473,234.1,96.4,163.858,35.418
4/28/2014 13:05,41757.545,3.72,-190.131,-191.61,4,34.6827,16.4081,25.418,232.9,96.4,163.858,35.418
4/28/2014 13:05,41757.545,3.64,-179.31,-180.7,4,34.6853,16.4459,25.41,234.8,97.2,163.858,35.418
4/28/2014 13:05,41757.545,3.14,-170.185,-171.5,4,34.6868,16.4738,25.405,236.2,97.9,163.858,35.418
4/28/2014 13:05,41757.545,3.29,-159.422,-160.65,4,34.6892,16.4988,25.4,237.2,98.4,163.858,35.418
4/28/2014 13:05,41757.545,3.22,-150.008,-151.16,4,34.6888,16.5039,25.399,237.7,98.5,163.858,35.418
4/28/2014 13:05,41757.545,3.27,-139.82,-140.89,4,34.6881,16.4951,25.4,237.6,98.5,163.858,35.418
4/28/2014 13:05,41757.545,3.06,-129.909,-130.9,4,34.6884,16.5018,25.398,237.7,98.6,163.858,35.418
4/28/2014 13:05,41757.545,3.04,-119.789,-120.7,4,34.6884,16.499,25.398,237.9,98.6,163.858,35.418
4/28/2014 13:05,41757.545,3.7,-109.738,-110.57,4,34.6883,16.5001,25.398,238,98.7,163.858,35.418
4/28/2014 13:05,41757.545,3.61,-100.253,-101.01,4,34.6884,16.5005,25.397,237.9,98.6,163.858,35.418
4/28/2014 13:05,41757.545,3.31,-95.013,-95.73,4,34.6887,16.4977,25.398,238,98.7,163.858,35.418
4/28/2014 13:05,41757.545,3.06,-90.955,-91.64,4,34.6887,16.4966,25.398,238,98.6,163.858,35.418
4/28/2014 13:05,41757.545,3.47,-85.309,-85.95,4,34.6889,16.4989,25.397,238.1,98.7,163.858,35.418
4/28/2014 13:05,41757.545,3.37,-80.645,-81.25,4,34.6887,16.4986,25.397,238.1,98.7,163.858,35.418
4/28/2014 13:05,41757.545,3.25,-74.958,-75.52,4,34.6891,16.5011,25.397,238.3,98.8,163.858,35.418
4/28/2014 13:05,41757.545,3.44,-70.542,-71.07,4,34.6893,16.5005,25.397,238.2,98.8,163.858,35.418
4/28/2014 13:05,41757.545,3.38,-65.124,-65.61,4,34.6886,16.4934,25.398,238.3,98.8,163.858,35.418
4/28/2014 13:05,41757.545,3.32,-61.203,-61.66,4,34.6888,16.4967,25.397,238.2,98.7,163.858,35.418
4/28/2014 13:05,41757.545,3.35,-55.755,-56.17,4,34.6888,16.497,25.397,238.3,98.8,163.858,35.418
4/28/2014 13:05,41757.545,3.12,-50.574,-50.95,4,34.689,16.4955,25.397,238.3,98.8,163.858,35.418
4/28/2014 13:05,41757.545,3.6,-46.247,-46.59,4,34.689,16.4959,25.397,238.5,98.9,163.858,35.418
4/28/2014 13:05,41757.545,3.48,-41.095,-41.4,4,34.6892,16.4936,25.397,238.5,98.9,163.858,35.418
4/28/2014 13:05,41757.545,2.87,-36.033,-36.3,4,34.6893,16.4936,25.397,238.5,98.9,163.858,35.418
4/28/2014 13:05,41757.545,3.34,-31.745,-31.98,4,34.6893,16.49,25.398,238.6,98.9,163.858,35.418
4/28/2014 13:05,41757.545,3.1,-26.227,-26.42,4,34.6891,16.4886,25.398,238.6,98.9,163.858,35.418
4/28/2014 13:05,41757.545,3.1,-21.531,-21.69,4,34.6892,16.487,25.398,238.7,98.9,163.858,35.418
4/28/2014 13:05,41757.545,3.04,-16.548,-16.67,4,34.689,16.4856,25.398,238.6,98.9,163.858,35.418
4/28/2014 13:05,41757.545,2.97,-10.344,-10.42,4,34.6889,16.485,25.398,238.7,99,163.858,35.418
4/28/2014 13:05,41757.545,3.16,-6.205,-6.25,4,34.6891,16.483,25.398,238.7,98.9,163.858,35.418
5/3/2014 19:07,41762.797,43.8,-988.75,-998.34,5,34.216,3.9128,27.179,40.5,12.8,163.948,35.05
5/3/2014 19:07,41762.797,42.76,-942.021,-951.05,5,34.1902,4.1506,27.134,46.8,14.8,163.948,35.05
5/3/2014 19:07,41762.797,41.66,-892.612,-901.06,5,34.1608,4.3438,27.09,58.1,18.5,163.948,35.05
5/3/2014 19:07,41762.797,40.84,-843.29,-851.17,5,34.1197,4.5031,27.04,67.1,21.4,163.948,35.05
5/3/2014 19:07,41762.797,38.49,-793.818,-801.14,5,34.0679,4.8376,26.962,86.8,27.9,163.948,35.05
5/3/2014 19:07,41762.797,36.16,-744.444,-751.22,5,33.9964,5.066,26.879,109,35.2,163.948,35.05
5/3/2014 19:07,41762.797,32.3,-694.919,-701.16,5,33.9689,5.7291,26.779,133.2,43.7,163.948,35.05
5/3/2014 19:07,41762.797,28.66,-645.055,-650.77,5,33.963,6.4731,26.68,157.7,52.7,163.948,35.05
5/3/2014 19:07,41762.797,24.41,-596.051,-601.26,5,33.9985,7.5039,26.568,180.3,61.7,163.948,35.05
5/3/2014 19:07,41762.797,21.37,-546.579,-551.29,5,34.0805,8.7561,26.446,189.5,66.7,163.948,35.05
5/3/2014 19:07,41762.797,17.96,-496.7,-500.92,5,34.2263,10.5974,26.256,198,72.6,163.948,35.05
5/3/2014 19:07,41762.797,15.86,-447.769,-451.52,5,34.3226,11.7714,26.118,193.6,72.8,163.948,35.05
5/3/2014 19:07,41762.797,12.05,-398.282,-401.57,5,34.3623,12.5593,25.997,218.3,83.5,163.948,35.05
5/3/2014 19:07,41762.797,11.74,-377.542,-380.64,5,34.3824,12.8247,25.96,223.9,86.1,163.948,35.05
5/3/2014 19:07,41762.797,11.37,-358.02,-360.94,5,34.4277,13.3517,25.889,212,82.5,163.948,35.05
5/3/2014 19:07,41762.797,10.89,-347.931,-350.76,5,34.4652,13.6826,25.851,211.4,82.8,163.948,35.05
5/3/2014 19:07,41762.797,10.56,-338.158,-340.9,5,34.4748,13.884,25.816,212,83.4,163.948,35.05
5/3/2014 19:07,41762.797,11.32,-328.802,-331.46,5,34.4861,14.0073,25.799,207.8,82,163.948,35.05
5/3/2014 19:07,41762.797,9.81,-318.215,-320.78,5,34.5007,14.194,25.771,211.2,83.6,163.948,35.05
5/3/2014 19:07,41762.797,9.72,-308.372,-310.85,5,34.5055,14.258,25.761,212.5,84.2,163.948,35.05
5/3/2014 19:07,41762.797,9.05,-299.193,-301.59,5,34.527,14.4818,25.73,214.9,85.5,163.948,35.05
5/3/2014 19:07,41762.797,8.75,-289.19,-291.5,5,34.5312,14.5194,25.725,219,87.3,163.948,35.05
5/3/2014 19:07,41762.797,8.55,-279.306,-281.53,5,34.5326,14.5412,25.721,219.6,87.5,163.948,35.05
5/3/2014 19:07,41762.797,8.64,-269.441,-271.58,5,34.5347,14.5599,25.718,219.7,87.6,163.948,35.05
5/3/2014 19:07,41762.797,8.74,-259.119,-261.17,5,34.538,14.6064,25.71,219.6,87.7,163.948,35.05
5/3/2014 19:07,41762.797,8.79,-249.194,-251.16,5,34.5448,14.6917,25.697,219.7,87.9,163.948,35.05
5/3/2014 19:07,41762.797,8.06,-238.871,-240.75,5,34.5559,14.8425,25.673,219.8,88.1,163.948,35.05
5/3/2014 19:07,41762.797,7.8,-229.054,-230.85,5,34.5704,15.0429,25.64,220.6,88.8,163.948,35.05
5/3/2014 19:07,41762.797,7.56,-220.02,-221.74,5,34.5852,15.2467,25.606,220.2,89,163.948,35.05
5/3/2014 19:07,41762.797,7.11,-209.577,-211.21,5,34.5936,15.3607,25.587,220.5,89.4,163.948,35.05
5/3/2014 19:07,41762.797,6.12,-200.115,-201.67,5,34.6074,15.4645,25.574,226.9,92.1,163.948,35.05
5/3/2014 19:07,41762.797,5.84,-189.929,-191.4,5,34.6136,15.5517,25.559,229,93.2,163.948,35.05
5/3/2014 19:07,41762.797,4.72,-179.663,-181.05,5,34.6233,15.6565,25.543,231.7,94.5,163.948,35.05
5/3/2014 19:07,41762.797,4.75,-170.21,-171.52,5,34.6347,15.7817,25.523,234.2,95.7,163.948,35.05
